"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Cerastium tomentosum L."	"2cd4p9h.f4q"	"2cd4p9h.f4q"	"Cerastium tomentosum L."	1	1	"Cerastium tomentosum"				
"Ceratophyllum submersum L."	"2cd4p9h.f4t"	"2cd4p9h.f4t"	"Ceratophyllum submersum L."	2	2	"Ceratophyllum submersum"				
"Chaenorhinum minus (L.) Lange"	"2cd4p9h.f54"	"2cd4p9h.f54"	"Chaenorhinum minus (L.) Lange"	0	0	"Chaenorhinum minus"				
"Chrysosplenium oppositifolium L."	"2cd4p9h.f5g"	"2cd4p9h.f5g"	"Chrysosplenium oppositifolium L."	0	0	"Chrysosplenium oppositifolium"				
"Cicuta virosa L."	"2cd4p9h.f5m"	"2cd4p9h.f5m"	"Cicuta virosa L."	0	0	"Cicuta virosa"				
"Circaea alpina x lutetiana = C. x intermedia Ehrh."	"2cd4p9h.f5p"	"2cd4p9h.f5p"	"Circaea alpina x lutetiana = C. x intermedia Ehrh."	0	0	"Circaea alpina x lutetiana = C. x intermedia"				
"Cornus sanguinea L."	"2cd4p9h.f5s"	"2cd4p9h.f5s"	"Cornus sanguinea L."	0	0	"Cornus sanguinea"				
"Cotoneaster integrifolius (Roxb.) G.Klotz"	"2cd4p9h.f63"	"2cd4p9h.f63"	"Cotoneaster integrifolius (Roxb.) G.Klotz"	0	0	"Cotoneaster integrifolius"				
"Crassula tillaea Lest.-Garl."	"2cd4p9h.f69"	"2cd4p9h.f69"	"Crassula tillaea Lest.-Garl."	0	0	"Crassula tillaea"				
"Crataegus monogyna Jacq."	"2cd4p9h.f6c"	"2cd4p9h.f6c"	"Crataegus monogyna Jacq."	0	0	"Crataegus monogyna"				
"Crepis vesicaria L."	"2cd4p9h.f6f"	"2cd4p9h.f6f"	"Crepis vesicaria L."	0	0	"Crepis vesicaria"				
"Crocosmia aurea x pottsii = C. x crocosmiiflora (Lemoine) N.E.Br."	"2cd4p9h.f6v"	"2cd4p9h.f6v"	"Crocosmia aurea x pottsii = C. x crocosmiiflora (Lemoine) N.E.Br."	0	0	"Crocosmia aurea x pottsii = C. x crocosmiiflora"				
"Daboecia cantabrica (Huds.) K.Koch"	"2cd4p9h.f6r"	"2cd4p9h.f6r"	"Daboecia cantabrica (Huds.) K.Koch"	0	0	"Daboecia cantabrica"				
"Dactylis glomerata L."	"2cd4p9h.f6z"	"2cd4p9h.f6z"	"Dactylis glomerata L."	0	0	"Dactylis glomerata"				
"Dactylorhiza incarnata (L.) Soó"	"2cd4p9h.f72"	"2cd4p9h.f72"	"Dactylorhiza incarnata (L.) Soó"	0	0	"Dactylorhiza incarnata"				
"Damasonium alisma Mill."	"2cd4p9h.f7e"	"2cd4p9h.f7e"	"Damasonium alisma Mill."	0	0	"Damasonium alisma"				
"Deschampsia cespitosa (L.) P.Beauv."	"2cd4p9h.f7k"	"2cd4p9h.f7k"	"Deschampsia cespitosa (L.) P.Beauv."	0	0	"Deschampsia cespitosa"				
"Dianthus gratianopolitanus Vill."	"2cd4p9h.f7q"	"2cd4p9h.f7q"	"Dianthus gratianopolitanus Vill."	0	0	"Dianthus gratianopolitanus"				
"Draba aizoides L."	"2cd4p9h.f7t"	"2cd4p9h.f7t"	"Draba aizoides L."	0	0	"Draba aizoides"				
"Drosera anglica Huds."	"2cd4p9h.f81"	"2cd4p9h.f81"	"Drosera anglica Huds."	0	0	"Drosera anglica"				
"Elatine hexandra (Lapierre) DC."	"2cd4p9h.f87"	"2cd4p9h.f87"	"Elatine hexandra (Lapierre) DC."	0	0	"Elatine hexandra"				
"Eleocharis acicularis (L.) Roem. & Schult."	"2cd4p9h.f8a"	"2cd4p9h.f8a"	"Eleocharis acicularis (L.) Roem. & Schult."	1	1	"Eleocharis acicularis"				
"Epipogium aphyllum Sw."	"2cd4p9h.f8m"	"2cd4p9h.f8m"	"Epipogium aphyllum Sw."	0	0	"Epipogium aphyllum"				
"Erophila verna s.l."	"2cd4p9h.f8p"	"2cd4p9h.f8p"	"Erophila verna s.l."	0	0	"Erophila verna"	"s.l."			
"Eryngium maritimum L."	"2cd4p9h.f8s"	"2cd4p9h.f8s"	"Eryngium maritimum L."	3	3	"Eryngium maritimum"				
"Erysimum cheiranthoides L."	"2cd4p9h.f90"	"2cd4p9h.f90"	"Erysimum cheiranthoides L."	0	0	"Erysimum cheiranthoides"				
"Euphorbia amygdaloides L."	"2cd4p9h.f93"	"2cd4p9h.f93"	"Euphorbia amygdaloides L."	0	0	"Euphorbia amygdaloides"				
"Euphorbia cyparissias L."	"2cd4p9h.f96"	"2cd4p9h.f96"	"Euphorbia cyparissias L."	0	0	"Euphorbia cyparissias"				
"Euphorbia hyberna L."	"2cd4p9h.f9v"	"2cd4p9h.f9v"	"Euphorbia hyberna L."	0	0	"Euphorbia hyberna"				
"Euphrasia ostenfeldii (Pugsley) Yeo"	"2cd4p9h.f9x"	"2cd4p9h.f9x"	"Euphrasia ostenfeldii (Pugsley) Yeo"	0	0	"Euphrasia ostenfeldii"				
"Euphrasia heslop-harrisonii Pugsley"	"2cd4p9h.f9y"	"2cd4p9h.f9y"	"Euphrasia heslop-harrisonii Pugsley"	3	3	"Euphrasia heslop-harrisonii"				
"Fagus sylvatica L."	"2cd4p9h.fa2"	"2cd4p9h.fa2"	"Fagus sylvatica L."	0	0	"Fagus sylvatica"				
"Fumaria reuteri Boiss."	"2cd4p9h.fa5"	"2cd4p9h.fa5"	"Fumaria reuteri Boiss."	0	0	"Fumaria reuteri"				
"Galeopsis bifida Boenn."	"2cd4p9h.fae"	"2cd4p9h.fae"	"Galeopsis bifida Boenn."	0	0	"Galeopsis bifida"				
"Galium parisiense L."	"2cd4p9h.fah"	"2cd4p9h.fah"	"Galium parisiense L."	0	0	"Galium parisiense"				
"Galium constrictum Chaub."	"2cd4p9h.fak"	"2cd4p9h.fak"	"Galium constrictum Chaub."	0	0	"Galium constrictum"				
"Gentiana pneumonanthe L."	"2cd4p9h.faq"	"2cd4p9h.faq"	"Gentiana pneumonanthe L."	0	0	"Gentiana pneumonanthe"				
"Gentiana verna L."	"2cd4p9h.fat"	"2cd4p9h.fat"	"Gentiana verna L."	0	0	"Gentiana verna"				
"Geranium columbinum L."	"2cd4p9h.fb4"	"2cd4p9h.fb4"	"Geranium columbinum L."	0	0	"Geranium columbinum"				
"Hedera helix L. s.s."	"2cd4p9h.fbm"	"2cd4p9h.fbm"	"Hedera helix L. s.s."	0	0	"Hedera helix"	"s.s."			
"Helleborus foetidus L."	"2cd4p9h.fbp"	"2cd4p9h.fbp"	"Helleborus foetidus L."	0	0	"Helleborus foetidus"				
"Hippuris vulgaris L."	"2cd4p9h.fc3"	"2cd4p9h.fc3"	"Hippuris vulgaris L."	1	1	"Hippuris vulgaris"				
"Hordeum marinum Huds."	"2cd4p9h.fc6"	"2cd4p9h.fc6"	"Hordeum marinum Huds."	4	4	"Hordeum marinum"				
"Hornungia petraea (L.) Rchb."	"2cd4p9h.fcx"	"2cd4p9h.fcx"	"Hornungia petraea (L.) Rchb."	0	0	"Hornungia petraea"				
"Hyoscyamus niger L."	"2cd4p9h.fcr"	"2cd4p9h.fcr"	"Hyoscyamus niger L."	0	0	"Hyoscyamus niger"				
"Hypericum elodes L."	"2cd4p9h.fcz"	"2cd4p9h.fcz"	"Hypericum elodes L."	0	0	"Hypericum elodes"				
"Juncus acutus L."	"2cd4p9h.fd5"	"2cd4p9h.fd5"	"Juncus acutus L."	3	3	"Juncus acutus"				
"Juncus bulbosus L."	"2cd4p9h.fd8"	"2cd4p9h.fd8"	"Juncus bulbosus L."	0	0	"Juncus bulbosus"				
"Juncus capitatus Weigel"	"2cd4p9h.fdb"	"2cd4p9h.fdb"	"Juncus capitatus Weigel"	0	0	"Juncus capitatus"				
"Juncus pygmaeus Rich. ex Thuill."	"2cd4p9h.fde"	"2cd4p9h.fde"	"Juncus pygmaeus Rich. ex Thuill."	0	0	"Juncus pygmaeus"				
"Juncus trifidus L."	"2cd4p9h.fdh"	"2cd4p9h.fdh"	"Juncus trifidus L."	0	0	"Juncus trifidus"				
"Laburnum anagyroides Medik."	"2cd4p9h.fdk"	"2cd4p9h.fdk"	"Laburnum anagyroides Medik."	0	0	"Laburnum anagyroides"				
"Lamium amplexicaule L."	"2cd4p9h.fdn"	"2cd4p9h.fdn"	"Lamium amplexicaule L."	0	0	"Lamium amplexicaule"				
"Lamium maculatum (L.) L."	"2cd4p9h.fdq"	"2cd4p9h.fdq"	"Lamium maculatum (L.) L."	0	0	"Lamium maculatum"				
"Lathyrus japonicus Willd."	"2cd4p9h.fdt"	"2cd4p9h.fdt"	"Lathyrus japonicus Willd."	3	3	"Lathyrus japonicus"				
"Leontodon saxatilis Lam."	"2cd4p9h.few"	"2cd4p9h.few"	"Leontodon saxatilis Lam."	0	0	"Leontodon saxatilis"				
"Ligustrum vulgare L."	"2cd4p9h.fem"	"2cd4p9h.fem"	"Ligustrum vulgare L."	0	0	"Ligustrum vulgare"				
"Limonium vulgare Mill."	"2cd4p9h.ff0"	"2cd4p9h.ff0"	"Limonium vulgare Mill."	6	6	"Limonium vulgare"				
"Linaria vulgaris Mill."	"2cd4p9h.ff3"	"2cd4p9h.ff3"	"Linaria vulgaris Mill."	0	0	"Linaria vulgaris"				
"Lolium multiflorum Lam."	"2cd4p9h.ff6"	"2cd4p9h.ff6"	"Lolium multiflorum Lam."	0	0	"Lolium multiflorum"				
"Lonicera periclymenum L."	"2cd4p9h.ff9"	"2cd4p9h.ff9"	"Lonicera periclymenum L."	0	0	"Lonicera periclymenum"				
"Luronium natans (L.) Raf."	"2cd4p9h.fff"	"2cd4p9h.fff"	"Luronium natans (L.) Raf."	0	0	"Luronium natans"				
"Luzula multiflora (Ehrh.) Lej."	"2cd4p9h.ffx"	"2cd4p9h.ffx"	"Luzula multiflora (Ehrh.) Lej."	0	0	"Luzula multiflora"				
"Tripleurospermum inodorum (L.) Sch.Bip."	"2cd4p9h.ffy"	"2cd4p9h.ffy"	"Tripleurospermum inodorum (L.) Sch.Bip."	0	0	"Tripleurospermum inodorum"				
"Tripleurospermum maritimum (L.) W.D.J.Koch s.s."	"2cd4p9h.ffr"	"2cd4p9h.ffr"	"Tripleurospermum maritimum (L.) W.D.J.Koch s.s."	1	1	"Tripleurospermum maritimum"	"s.s."			
"Medicago sativa subsp. falcata (L.) Arcang."	"2cd4p9h.fg2"	"2cd4p9h.fg2"	"Medicago sativa subsp. falcata (L.) Arcang."	0	0	"Medicago sativa subsp. falcata"				
"Medicago sativa L. subsp. sativa"	"2cd4p9h.fg5"	"2cd4p9h.fg5"	"Medicago sativa L. subsp. sativa"	0	0	"Medicago sativa subsp. sativa"				
"Melampyrum cristatum L."	"2cd4p9h.fg8"	"2cd4p9h.fg8"	"Melampyrum cristatum L."	0	0	"Melampyrum cristatum"				
"Molinia caerulea (L.) Moench"	"2cd4p9h.fgn"	"2cd4p9h.fgn"	"Molinia caerulea (L.) Moench"	0	0	"Molinia caerulea"				
"Myriophyllum alterniflorum DC."	"2cd4p9h.fh7"	"2cd4p9h.fh7"	"Myriophyllum alterniflorum DC."	0	0	"Myriophyllum alterniflorum"				
"Myriophyllum verticillatum L."	"2cd4p9h.fha"	"2cd4p9h.fha"	"Myriophyllum verticillatum L."	0	0	"Myriophyllum verticillatum"				
"Onobrychis viciifolia Scop."	"2cd4p9h.fhp"	"2cd4p9h.fhp"	"Onobrychis viciifolia Scop."	0	0	"Onobrychis viciifolia"				
"Onopordum acanthium L."	"2cd4p9h.fhs"	"2cd4p9h.fhs"	"Onopordum acanthium L."	0	0	"Onopordum acanthium"				
"Orchis simia Lam."	"2cd4p9h.fv0"	"2cd4p9h.fv0"	"Orchis simia Lam."	0	0	"Orchis simia"				
"Origanum vulgare L."	"2cd4p9h.fv6"	"2cd4p9h.fv6"	"Origanum vulgare L."	0	0	"Origanum vulgare"				
"Ornithogalum pyrenaicum L."	"2cd4p9h.fv9"	"2cd4p9h.fv9"	"Ornithogalum pyrenaicum L."	0	0	"Ornithogalum pyrenaicum"				
"Orobanche hederae Duby"	"2cd4p9h.fvc"	"2cd4p9h.fvc"	"Orobanche hederae Duby"	0	0	"Orobanche hederae"				
"Oxalis exilis A.Cunn."	"2cd4p9h.fvf"	"2cd4p9h.fvf"	"Oxalis exilis A.Cunn."	0	0	"Oxalis exilis"				
"Paris quadrifolia L."	"2cd4p9h.fvy"	"2cd4p9h.fvy"	"Paris quadrifolia L."	0	0	"Paris quadrifolia"				
"Pedicularis sylvatica L."	"2cd4p9h.fw2"	"2cd4p9h.fw2"	"Pedicularis sylvatica L."	0	0	"Pedicularis sylvatica"				
"Lythrum portula (L.) D.A.Webb"	"2cd4p9h.fw5"	"2cd4p9h.fw5"	"Lythrum portula (L.) D.A.Webb"	0	0	"Lythrum portula"				
"Phleum bertolonii DC."	"2cd4p9h.fw8"	"2cd4p9h.fw8"	"Phleum bertolonii DC."	0	0	"Phleum bertolonii"				
"Phleum pratense L. s.s."	"2cd4p9h.fwb"	"2cd4p9h.fwb"	"Phleum pratense L. s.s."	0	0	"Phleum pratense"	"s.s."			
"Phragmites australis (Cav.) Trin. ex Steud."	"2cd4p9h.fwh"	"2cd4p9h.fwh"	"Phragmites australis (Cav.) Trin. ex Steud."	2	2	"Phragmites australis"				
"Pinus sylvestris L."	"2cd4p9h.fwn"	"2cd4p9h.fwn"	"Pinus sylvestris L."	0	0	"Pinus sylvestris"				
"Plantago maritima L."	"2cd4p9h.fwt"	"2cd4p9h.fwt"	"Plantago maritima L."	3	3	"Plantago maritima"				
"Poa flexuosa Sm."	"2cd4p9h.fk1"	"2cd4p9h.fk1"	"Poa flexuosa Sm."	0	0	"Poa flexuosa"				
"Poa angustifolia L."	"2cd4p9h.fk4"	"2cd4p9h.fk4"	"Poa angustifolia L."	0	0	"Poa angustifolia"				
"Polygala amarella Crantz"	"2cd4p9h.fk7"	"2cd4p9h.fk7"	"Polygala amarella Crantz"	0	0	"Polygala amarella"				
"Polygala serpyllifolia Hosé"	"2cd4p9h.fka"	"2cd4p9h.fka"	"Polygala serpyllifolia Hosé"	0	0	"Polygala serpyllifolia"				
"Polygonatum verticillatum (L.) All."	"2cd4p9h.fkw"	"2cd4p9h.fkw"	"Polygonatum verticillatum (L.) All."	0	0	"Polygonatum verticillatum"				
"Persicaria mitis (Schrank) Assenov"	"2cd4p9h.fkp"	"2cd4p9h.fkp"	"Persicaria mitis (Schrank) Assenov"	0	0	"Persicaria mitis"				
"Potamogeton berchtoldii Fieber"	"2cd4p9h.fx9"	"2cd4p9h.fx9"	"Potamogeton berchtoldii Fieber"	0	0	"Potamogeton berchtoldii"				
"Potamogeton gramineus L."	"2cd4p9h.fxc"	"2cd4p9h.fxc"	"Potamogeton gramineus L."	0	0	"Potamogeton gramineus"				
"Potamogeton rutilus Wolfg."	"2cd4p9h.fxf"	"2cd4p9h.fxf"	"Potamogeton rutilus Wolfg."	0	0	"Potamogeton rutilus"				
"Potentilla crantzii (Crantz) Beck ex Fritsch"	"2cd4p9h.fxv"	"2cd4p9h.fxv"	"Potentilla crantzii (Crantz) Beck ex Fritsch"	0	0	"Potentilla crantzii"				
"Pulicaria vulgaris Gaertn."	"2cd4p9h.fxz"	"2cd4p9h.fxz"	"Pulicaria vulgaris Gaertn."	0	0	"Pulicaria vulgaris"				
"Quercus cerris L."	"2cd4p9h.fm2"	"2cd4p9h.fm2"	"Quercus cerris L."	0	0	"Quercus cerris"				
"Ranunculus peltatus Schrank"	"2cd4p9h.fm5"	"2cd4p9h.fm5"	"Ranunculus peltatus Schrank"	0	0	"Ranunculus peltatus"				
"Ranunculus sardous Crantz"	"2cd4p9h.fmh"	"2cd4p9h.fmh"	"Ranunculus sardous Crantz"	2	2	"Ranunculus sardous"				
"Ribes nigrum L."	"2cd4p9h.fmn"	"2cd4p9h.fmn"	"Ribes nigrum L."	0	0	"Ribes nigrum"				
"Ribes uva-crispa L."	"2cd4p9h.fmq"	"2cd4p9h.fmq"	"Ribes uva-crispa L."	0	0	"Ribes uva-crispa"				
"Robinia pseudoacacia L."	"2cd4p9h.fn1"	"2cd4p9h.fn1"	"Robinia pseudoacacia L."	0	0	"Robinia pseudoacacia"				
"Rosa rubiginosa L."	"2cd4p9h.fna"	"2cd4p9h.fna"	"Rosa rubiginosa L."	0	0	"Rosa rubiginosa"				
"Rumex palustris Sm."	"2cd4p9h.fnw"	"2cd4p9h.fnw"	"Rumex palustris Sm."	0	0	"Rumex palustris"				
"Ruscus aculeatus L."	"2cd4p9h.fy3"	"2cd4p9h.fy3"	"Ruscus aculeatus L."	0	0	"Ruscus aculeatus"				
"Sarcocornia perennis (Mill.) A.J.Scott"	"2cd4p9h.fyx"	"2cd4p9h.fyx"	"Sarcocornia perennis (Mill.) A.J.Scott"	6	6	"Sarcocornia perennis"				
"Salix myrsinites L."	"2cd4p9h.fyy"	"2cd4p9h.fyy"	"Salix myrsinites L."	0	0	"Salix myrsinites"				
"Sambucus nigra L."	"2cd4p9h.fyz"	"2cd4p9h.fyz"	"Sambucus nigra L."	0	0	"Sambucus nigra"				
"Samolus valerandi L."	"2cd4p9h.fp5"	"2cd4p9h.fp5"	"Samolus valerandi L."	2	2	"Samolus valerandi"				
"Saxifraga hirsuta L."	"2cd4p9h.fp8"	"2cd4p9h.fp8"	"Saxifraga hirsuta L."	0	0	"Saxifraga hirsuta"				
"Saxifraga hypnoides L."	"2cd4p9h.fpb"	"2cd4p9h.fpb"	"Saxifraga hypnoides L."	0	0	"Saxifraga hypnoides"				
"Saxifraga spathularis Brot."	"2cd4p9h.fpe"	"2cd4p9h.fpe"	"Saxifraga spathularis Brot."	0	0	"Saxifraga spathularis"				
"Scabiosa columbaria L."	"2cd4p9h.fpk"	"2cd4p9h.fpk"	"Scabiosa columbaria L."	0	0	"Scabiosa columbaria"				
"Trichophorum cespitosum (L.) Hartm. s.s."	"2cd4p9h.fpn"	"2cd4p9h.fpn"	"Trichophorum cespitosum (L.) Hartm. s.s."	0	0	"Trichophorum cespitosum"	"s.s."			
"Scrophularia scorodonia L."	"2cd4p9h.fpq"	"2cd4p9h.fpq"	"Scrophularia scorodonia L."	0	0	"Scrophularia scorodonia"				
"Scutellaria minor Huds."	"2cd4p9h.fpt"	"2cd4p9h.fpt"	"Scutellaria minor Huds."	0	0	"Scutellaria minor"				
"Sedum acre L."	"2cd4p9h.fq1"	"2cd4p9h.fq1"	"Sedum acre L."	1	1	"Sedum acre"				
"Setaria viridis (L.) P.Beauv."	"2cd4p9h.fqp"	"2cd4p9h.fqp"	"Setaria viridis (L.) P.Beauv."	0	0	"Setaria viridis"				
"Sibthorpia europaea L."	"2cd4p9h.fr0"	"2cd4p9h.fr0"	"Sibthorpia europaea L."	0	0	"Sibthorpia europaea"				
"Silene nutans L."	"2cd4p9h.fr9"	"2cd4p9h.fr9"	"Silene nutans L."	0	0	"Silene nutans"				
"Sison amomum L."	"2cd4p9h.frv"	"2cd4p9h.frv"	"Sison amomum L."	0	0	"Sison amomum"				
"Sonchus palustris L."	"2cd4p9h.fry"	"2cd4p9h.fry"	"Sonchus palustris L."	1	1	"Sonchus palustris"				
"Sorbus aria agg."	"2cd4p9h.frr"	"2cd4p9h.frr"	"Sorbus aria agg."	0	0	"Sorbus aria"	"agg."			
"Sorbus torminalis (L.) Crantz"	"2cd4p9h.frz"	"2cd4p9h.frz"	"Sorbus torminalis (L.) Crantz"	0	0	"Sorbus torminalis"				
"Sparganium angustifolium Michx."	"2cd4p9h.fs2"	"2cd4p9h.fs2"	"Sparganium angustifolium Michx."	0	0	"Sparganium angustifolium"				
"Stachys palustris x sylvatica = S. x ambigua Sm."	"2cd4p9h.fs8"	"2cd4p9h.fs8"	"Stachys palustris x sylvatica = S. x ambigua Sm."	1	1	"Stachys palustris x sylvatica = S. x ambigua"				
"Stellaria holostea L."	"2cd4p9h.fsb"	"2cd4p9h.fsb"	"Stellaria holostea L."	0	0	"Stellaria holostea"				
"Symphytum orientale L."	"2cd4p9h.fsh"	"2cd4p9h.fsh"	"Symphytum orientale L."	0	0	"Symphytum orientale"				
"Taraxacum F.H.Wigg."	"2cd4p9h.fsn"	"2cd4p9h.fsn"	"Taraxacum F.H.Wigg."	1	1	"Taraxacum"				
"Teucrium chamaedrys L."	"2cd4p9h.fsq"	"2cd4p9h.fsq"	"Teucrium chamaedrys L."	0	0	"Teucrium chamaedrys"				
"Thlaspi arvense L."	"2cd4p9h.ft1"	"2cd4p9h.ft1"	"Thlaspi arvense L."	0	0	"Thlaspi arvense"				
"Tilia platyphyllos Scop."	"2cd4p9h.ft4"	"2cd4p9h.ft4"	"Tilia platyphyllos Scop."	0	0	"Tilia platyphyllos"				
"Tragopogon pratensis L."	"2cd4p9h.ft7"	"2cd4p9h.ft7"	"Tragopogon pratensis L."	0	0	"Tragopogon pratensis"				
"Trifolium arvense L."	"2cd4p9h.fta"	"2cd4p9h.fta"	"Trifolium arvense L."	1	1	"Trifolium arvense"				
"Trifolium campestre Schreb."	"2cd4p9h.ftd"	"2cd4p9h.ftd"	"Trifolium campestre Schreb."	0	0	"Trifolium campestre"				
"Trifolium fragiferum L."	"2cd4p9h.ftg"	"2cd4p9h.ftg"	"Trifolium fragiferum L."	2	2	"Trifolium fragiferum"				
"Trifolium micranthum Viv."	"2cd4p9h.ftw"	"2cd4p9h.ftw"	"Trifolium micranthum Viv."	0	0	"Trifolium micranthum"				
"Valeriana officinalis L."	"2cd4p9h.fz9"	"2cd4p9h.fz9"	"Valeriana officinalis L."	0	0	"Valeriana officinalis"				
"Valerianella dentata (L.) Pollich"	"2cd4p9h.fzc"	"2cd4p9h.fzc"	"Valerianella dentata (L.) Pollich"	0	0	"Valerianella dentata"				
"Veronica catenata Pennell"	"2cd4p9h.fzv"	"2cd4p9h.fzv"	"Veronica catenata Pennell"	0	0	"Veronica catenata"				
"Veronica fruticans Jacq."	"2cd4p9h.fzx"	"2cd4p9h.fzx"	"Veronica fruticans Jacq."	0	0	"Veronica fruticans"				
"Veronica montana L."	"2cd4p9h.fzy"	"2cd4p9h.fzy"	"Veronica montana L."	0	0	"Veronica montana"				
"Solidago canadensis L."	"2cd4p9h.g0h"	"2cd4p9h.g0h"	"Solidago canadensis L."	0	0	"Solidago canadensis"				
"Calystegia pulchra Brummitt & Heywood"	"2cd4p9h.g0n"	"2cd4p9h.g0n"	"Calystegia pulchra Brummitt & Heywood"	0	0	"Calystegia pulchra"				
"Hydrilla verticillata (L.f.) Royle"	"2cd4p9h.g11"	"2cd4p9h.g11"	"Hydrilla verticillata (L.f.) Royle"	0	0	"Hydrilla verticillata"				
"Senecio cambrensis Rosser"	"2cd4p9h.g14"	"2cd4p9h.g14"	"Senecio cambrensis Rosser"	0	0	"Senecio cambrensis"				
"Crassula helmsii (Kirk) Cockayne"	"2cd4p9h.g2z"	"2cd4p9h.g2z"	"Crassula helmsii (Kirk) Cockayne"	0	0	"Crassula helmsii"				
"Gaudinia fragilis (L.) P.Beauv."	"2cd4p9h.g44"	"2cd4p9h.g44"	"Gaudinia fragilis (L.) P.Beauv."	0	0	"Gaudinia fragilis"				
"Pilosella flagellaris subsp. bicapitata P.D.Sell & C.West"	"2cd4p9h.gb3"	"2cd4p9h.gb3"	"Pilosella flagellaris subsp. bicapitata P.D.Sell & C.West"	0	0	"Pilosella flagellaris subsp. bicapitata"				
"Vulpia ciliata Dumort."	"2cd4p9h.gsw"	"2cd4p9h.gsw"	"Vulpia ciliata Dumort."	1	1	"Vulpia ciliata"				
"Asperula cynanchica L."	"2cd4p9h.gsm"	"2cd4p9h.gsm"	"Asperula cynanchica L."	0	0	"Asperula cynanchica"				
"Raphanus raphanistrum L."	"2cd4p9h.gsp"	"2cd4p9h.gsp"	"Raphanus raphanistrum L."	0	0	"Raphanus raphanistrum"				
"Euphrasia arctica Lange ex Rostrup"	"2cd4p9h.h4y"	"2cd4p9h.h4y"	"Euphrasia arctica Lange ex Rostrup"	0	0	"Euphrasia arctica"				
"Festuca armoricana Kerguélen"	"2cd4p9h.h58"	"2cd4p9h.h58"	"Festuca armoricana Kerguélen"	1	1	"Festuca armoricana"				
"Hydrocotyle ranunculoides L.f."	"2cd4p9h.hh5"	"2cd4p9h.hh5"	"Hydrocotyle ranunculoides L.f."	0	0	"Hydrocotyle ranunculoides"				
"Spergularia bocconei (Scheele) Graebn."	"2cd4p9h.hx7"	"2cd4p9h.hx7"	"Spergularia bocconei (Scheele) Graebn."	0	0	"Spergularia bocconei"				
"Eriophorum gracile W.D.J.Koch ex Roth"	"2cd4p9h.hxd"	"2cd4p9h.hxd"	"Eriophorum gracile W.D.J.Koch ex Roth"	0	0	"Eriophorum gracile"				
"Myosotis alpestris F.W.Schmidt"	"2cd4p9h.ht8"	"2cd4p9h.ht8"	"Myosotis alpestris F.W.Schmidt"	0	0	"Myosotis alpestris"				
"Milium vernale M.Bieb."	"2cd4p9h.hzd"	"2cd4p9h.hzd"	"Milium vernale M.Bieb."	0	0	"Milium vernale"				
"Utricularia intermedia Hayne s.s."	"2cd4p9h.v2w"	"2cd4p9h.v2w"	"Utricularia intermedia Hayne s.s."	0	0	"Utricularia intermedia"	"s.s."			
"Viola kitaibeliana Schult."	"2cd4p9h.v2m"	"2cd4p9h.v2m"	"Viola kitaibeliana Schult."	1	1	"Viola kitaibeliana"				
"Cryptogramma crispa (L.) R.Br. ex Hook."	"2cd4p9h.v3z"	"2cd4p9h.v3z"	"Cryptogramma crispa (L.) R.Br. ex Hook."	0	0	"Cryptogramma crispa"				
"Dryopteris carthusiana (Vill.) H.P.Fuchs"	"2cd4p9h.v42"	"2cd4p9h.v42"	"Dryopteris carthusiana (Vill.) H.P.Fuchs"	0	0	"Dryopteris carthusiana"				
"Isoetes lacustris L."	"2cd4p9h.v45"	"2cd4p9h.v45"	"Isoetes lacustris L."	0	0	"Isoetes lacustris"				
"Osmunda regalis L."	"2cd4p9h.v4b"	"2cd4p9h.v4b"	"Osmunda regalis L."	0	0	"Osmunda regalis"				
"Pilularia globulifera L."	"2cd4p9h.v4h"	"2cd4p9h.v4h"	"Pilularia globulifera L."	0	0	"Pilularia globulifera"				
"Polypodium vulgare s.l."	"2cd4p9h.v4k"	"2cd4p9h.v4k"	"Polypodium vulgare s.l."	0	0	"Polypodium vulgare"	"s.l."			
"Achillea ptarmica L."	"2cd4p9h.v5w"	"2cd4p9h.v5w"	"Achillea ptarmica L."	0	0	"Achillea ptarmica"				
"Adonis annua L."	"2cd4p9h.v5p"	"2cd4p9h.v5p"	"Adonis annua L."	0	0	"Adonis annua"				
"Ajuga pyramidalis L."	"2cd4p9h.v69"	"2cd4p9h.v69"	"Ajuga pyramidalis L."	0	0	"Ajuga pyramidalis"				
"Alchemilla glomerulans Buser"	"2cd4p9h.v6c"	"2cd4p9h.v6c"	"Alchemilla glomerulans Buser"	0	0	"Alchemilla glomerulans"				
"Allium paradoxum (M.Bieb.) G.Don"	"2cd4p9h.v6f"	"2cd4p9h.v6f"	"Allium paradoxum (M.Bieb.) G.Don"	1	1	"Allium paradoxum"				
"Alnus glutinosa (L.) Gaertn."	"2cd4p9h.v6v"	"2cd4p9h.v6v"	"Alnus glutinosa (L.) Gaertn."	0	0	"Alnus glutinosa"				
"Anacamptis pyramidalis (L.) Rich."	"2cd4p9h.v6z"	"2cd4p9h.v6z"	"Anacamptis pyramidalis (L.) Rich."	0	0	"Anacamptis pyramidalis"				
"Anaphalis margaritacea (L.) Benth."	"2cd4p9h.v75"	"2cd4p9h.v75"	"Anaphalis margaritacea (L.) Benth."	0	0	"Anaphalis margaritacea"				
